"POINTID","NUTS_0_2018","NUTS_1_2018","NUTS_2_2018","NUTS_3_2018"
42763548,"DK","DK0","DK03","DK032"
42763714,"DK","DK0","DK04","DK041"
42782380,"IT","ITC","ITC3","ITC33"
42782484,"IT","ITC","ITC4","ITC49"
42782502,"IT","ITC","ITC4","ITC4D"
42782830,"DE","DE1","DE11","DE113"
42783106,"DE","DE7","DE73","DE735"
42783118,"DE","DE7","DE73","DE735"
42783592,"DK","DK0","DK03","DK032"
42802392,"IT","ITH","ITH5","ITH51"
42802396,"IT","ITH","ITH5","ITH51"
42802824,"DE","DE1","DE14","DE141"
42803098,"DE","DE7","DE73","DE735"
42822448,"IT","ITC","ITC4","ITC48"
42822906,"DE","DE1","DE11","DE119"
42822960,"DE","DE1","DE11","DE11B"
42823644,"DK","DK0","DK03","DK032"
42842416,"IT","ITH","ITH5","ITH51"
42843100,"DE","DE7","DE73","DE735"
42843218,"DE","DE9","DE92","DE923"
42843466,"DE","DEF","DEF0","DEF0B"
42843682,"DK","DK0","DK04","DK042"
42862532,"IT","ITC","ITC4","ITC46"
42862808,"DE","DE1","DE14","DE141"
42862834,"DE","DE1","DE11","DE113"
42863078,"DE","DE7","DE73","DE733"
42863176,"DE","DE9","DE91","DE918"
42863186,"DE","DE9","DE92","DE926"
42863234,"DE","DE9","DE92","DE923"
42863320,"DE","DE9","DE93","DE937"
42863378,"DE","DE9","DE93","DE939"
42863486,"DE","DEF","DEF0","DEF0C"
42863582,"DK","DK0","DK03","DK032"
42863648,"DK","DK0","DK04","DK041"
42863654,"DK","DK0","DK04","DK041"
42882534,"IT","ITC","ITC4","ITC46"
42882542,"IT","ITC","ITC4","ITC46"
42882682,"AT","AT3","AT34","AT342"
42883028,"DE","DE7","DE71","DE719"
42883694,"DK","DK0","DK04","DK042"
42883748,"DK","DK0","DK05","DK050"
42902492,"IT","ITC","ITC4","ITC46"
42902496,"IT","ITC","ITC4","ITC46"
42902510,"IT","ITC","ITC4","ITC46"
42903112,"DE","DE7","DE73","DE735"
42903252,"DE","DE9","DE92","DE929"
42903450,"DE","DEF","DEF0","DEF0B"
42903482,"DE","DEF","DEF0","DEF0C"
42903508,"DE","DEF","DEF0","DEF0C"
42903702,"DK","DK0","DK04","DK041"
42903756,"DK","DK0","DK05","DK050"
42903774,"DK","DK0","DK05","DK050"
42922458,"IT","ITC","ITC4","ITC49"
42923574,"DK","DK0","DK03","DK032"
42923736,"DK","DK0","DK05","DK050"
42923790,"DK","DK0","DK05","DK050"
42942490,"IT","ITC","ITC4","ITC46"
42942690,"AT","AT3","AT34","AT342"
42942810,"DE","DE1","DE14","DE145"
42942840,"DE","DE1","DE11","DE114"
42943084,"DE","DE7","DE73","DE733"
42943146,"DE","DE7","DE73","DE734"
42943458,"DE","DEF","DEF0","DEF0B"
42943686,"DK","DK0","DK04","DK042"
42943696,"DK","DK0","DK04","DK041"
42962764,"DE","DE1","DE14","DE146"
42962776,"DE","DE1","DE14","DE146"
42963078,"DE","DE7","DE73","DE733"
42963124,"DE","DE7","DE73","DE734"
42963748,"DK","DK0","DK05","DK050"
42982432,"IT","ITH","ITH5","ITH51"
42982530,"IT","ITC","ITC4","ITC46"
42982676,"AT","AT3","AT34","AT341"
42982824,"DE","DE1","DE14","DE145"
42983458,"DE","DEF","DEF0","DEF0B"
42983494,"DE","DEF","DEF0","DEF0C"
42983652,"DK","DK0","DK04","DK042"
43002394,"IT","ITH","ITH5","ITH52"
43002406,"IT","ITH","ITH5","ITH51"
43002704,"AT","AT3","AT34","AT342"
43002766,"DE","DE1","DE14","DE146"
43003518,"DE","DEF","DEF0","DEF0C"
43003536,"DK","DK0","DK03","DK032"
43022470,"IT","ITC","ITC4","ITC4A"
43022488,"IT","ITC","ITC4","ITC46"
43022698,"AT","AT3","AT34","AT342"
43022722,"DE","DE2","DE27","DE27A"
43022740,"DE","DE1","DE14","DE148"
43022764,"DE","DE1","DE14","DE146"
43022782,"DE","DE1","DE14","DE146"
43022872,"DE","DE1","DE11","DE11D"
43023088,"DE","DE7","DE73","DE733"
43023106,"DE","DE7","DE73","DE733"
43023196,"DE","DE9","DE91","DE918"
43023200,"DE","DE9","DE92","DE926"
43023370,"DE","DE9","DE93","DE939"
43023484,"DE","DEF","DEF0","DEF0B"
43042466,"IT","ITC","ITC4","ITC4A"
43042484,"IT","ITC","ITC4","ITC46"
43042496,"IT","ITC","ITC4","ITC46"
43042502,"IT","ITC","ITC4","ITC46"
43042730,"DE","DE1","DE14","DE148"
43042898,"DE","DE1","DE11","DE11A"
43043060,"DE","DE7","DE73","DE732"
43043086,"DE","DE7","DE73","DE733"
43043230,"DE","DE9","DE92","DE925"
43043486,"DE","DEF","DEF0","DEF0B"
43043690,"DK","DK0","DK04","DK042"
43043726,"DK","DK0","DK05","DK050"
43043744,"DK","DK0","DK05","DK050"
43062380,"IT","ITH","ITH5","ITH52"
43062434,"IT","ITH","ITH5","ITH51"
43062462,"IT","ITC","ITC4","ITC4A"
43062470,"IT","ITC","ITC4","ITC4A"
43063622,"DK","DK0","DK04","DK042"
43063640,"DK","DK0","DK04","DK042"
43083104,"DE","DE7","DE73","DE733"
43083184,"DE","DE9","DE91","DE918"
43083270,"DE","DE9","DE92","DE929"
43083338,"DE","DE9","DE93","DE938"
43083518,"DE","DEF","DEF0","DEF0C"
43083598,"DK","DK0","DK03","DK031"
43083770,"DK","DK0","DK05","DK050"
43103214,"DE","DE9","DE92","DE925"
43103646,"DK","DK0","DK04","DK042"
43122426,"IT","ITH","ITH5","ITH51"
43122702,"AT","AT3","AT34","AT341"
43122714,"AT","AT3","AT34","AT342"
43123092,"DE","DE7","DE73","DE733"
43123120,"DE","DE7","DE73","DE737"
43123128,"DE","DE7","DE73","DE737"
43123480,"DE","DEF","DEF0","DEF0B"
43123588,"DK","DK0","DK03","DK031"
43123686,"DK","DK0","DK04","DK042"
43123692,"DK","DK0","DK04","DK042"
43143096,"DE","DE7","DE73","DE733"
43143676,"DK","DK0","DK04","DK042"
43143802,"DK","DK0","DK05","DK050"
43162536,"IT","ITC","ITC4","ITC46"
43162706,"AT","AT3","AT34","AT341"
43162914,"DE","DE1","DE11","DE11A"
43162972,"DE","DE2","DE26","DE26C"
43163044,"DE","DE7","DE73","DE732"
43163098,"DE","DE7","DE73","DE733"
43163458,"DE","DEF","DEF0","DEF0B"
43163598,"DK","DK0","DK03","DK031"
43163688,"DK","DK0","DK04","DK042"
43163742,"DK","DK0","DK05","DK050"
43163800,"DK","DK0","DK05","DK050"
43163818,"DK","DK0","DK05","DK050"
43182456,"IT","ITC","ITC4","ITC4A"
43182478,"IT","ITC","ITC4","ITC47"
43182496,"IT","ITC","ITC4","ITC47"
43182690,"AT","AT3","AT34","AT341"
43182730,"DE","DE1","DE14","DE148"
43182744,"DE","DE1","DE14","DE148"
43182784,"DE","DE1","DE14","DE146"
43182798,"DE","DE1","DE14","DE145"
43182820,"DE","DE1","DE14","DE145"
43183122,"DE","DE7","DE73","DE737"
43183716,"DK","DK0","DK04","DK042"
43183738,"DK","DK0","DK05","DK050"
43183752,"DK","DK0","DK05","DK050"
43202452,"IT","ITC","ITC4","ITC4A"
43202710,"AT","AT3","AT34","AT342"
43202722,"DE","DE2","DE27","DE27A"
43202746,"DE","DE1","DE14","DE148"
43203016,"DE","DE2","DE26","DE265"
43203034,"DE","DE2","DE26","DE266"
43203502,"DE","DEF","DEF0","DEF0B"
43203586,"DK","DK0","DK03","DK031"
43203700,"DK","DK0","DK04","DK042"
43222370,"IT","ITH","ITH5","ITH52"
43222420,"IT","ITH","ITH5","ITH51"
43222466,"IT","ITC","ITC4","ITC47"
43222514,"IT","ITC","ITC4","ITC46"
43222546,"IT","ITC","ITC4","ITC46"
43222730,"DE","DE2","DE27","DE27A"
43222748,"DE","DE1","DE14","DE148"
43223108,"DE","DE7","DE73","DE737"
43223216,"DE","DE9","DE92","DE925"
43223266,"DE","DE9","DE92","DE929"
43223636,"DK","DK0","DK04","DK042"
43223654,"DK","DK0","DK04","DK042"
43223702,"DK","DK0","DK04","DK042"
43223738,"DK","DK0","DK05","DK050"
43223788,"DK","DK0","DK05","DK050"
43242350,"IT","ITI","ITI1","ITI11"
43242524,"IT","ITC","ITC4","ITC46"
43262402,"IT","ITH","ITH5","ITH52"
43262410,"IT","ITH","ITH5","ITH52"
43262564,"IT","ITC","ITC4","ITC44"
43262834,"DE","DE1","DE11","DE11C"
43263126,"DE","DE7","DE73","DE737"
43263184,"DE","DE9","DE91","DE918"
43263454,"DE","DEF","DEF0","DEF0B"
43263580,"DK","DK0","DK03","DK031"
43263648,"DK","DK0","DK04","DK042"
43283052,"DE","DEG","DEG0","DEG0B"
43283124,"DE","DE7","DE73","DE737"
43283592,"DK","DK0","DK03","DK031"
43283790,"DK","DK0","DK05","DK050"
43283808,"DK","DK0","DK05","DK050"
43302778,"DE","DE1","DE14","DE146"
43303228,"DE","DE9","DE92","DE925"
43303296,"DE","DE9","DE93","DE931"
43303570,"DK","DK0","DK03","DK031"
43303584,"DK","DK0","DK03","DK031"
43303710,"DK","DK0","DK04","DK042"
43303740,"DK","DK0","DK05","DK050"
43303764,"DK","DK0","DK05","DK050"
43303776,"DK","DK0","DK05","DK050"
43322476,"IT","ITC","ITC4","ITC47"
43322692,"AT","AT3","AT34","AT341"
43322934,"DE","DE2","DE25","DE25A"
43323106,"DE","DEG","DEG0","DEG0P"
43323456,"DE","DEF","DEF0","DEF0A"
43323646,"DK","DK0","DK04","DK042"
43342446,"IT","ITC","ITC4","ITC4A"
43342454,"IT","ITC","ITC4","ITC4A"
43342544,"IT","ITC","ITC4","ITC46"
43342562,"IT","ITC","ITC4","ITC44"
43342756,"DE","DE2","DE27","DE27C"
43343040,"DE","DE2","DE26","DE266"
43343458,"DE","DEF","DEF0","DEF0A"
43343566,"DK","DK0","DK03","DK031"
43343724,"DK","DK0","DK04","DK042"
43343760,"DK","DK0","DK05","DK050"
43343818,"DK","DK0","DK05","DK050"
43362402,"IT","ITH","ITH5","ITH52"
43362478,"IT","ITC","ITC4","ITC47"
43362694,"AT","AT3","AT34","AT341"
43362748,"DE","DE2","DE27","DE27E"
43362802,"DE","DE2","DE27","DE279"
43363252,"DE","DE9","DE91","DE91A"
43363356,"DE","DE9","DE93","DE933"
43382354,"IT","ITI","ITI1","ITI11"
43382422,"IT","ITH","ITH5","ITH52"
43382746,"DE","DE2","DE27","DE27E"
43382794,"DE","DE2","DE27","DE279"
43383214,"DE","DE9","DE91","DE91B"
43383316,"DE","DE9","DE93","DE93A"
43383736,"DK","DK0","DK05","DK050"
43402370,"IT","ITH","ITH5","ITH52"
43402460,"IT","ITC","ITC4","ITC47"
43402550,"IT","ITC","ITC4","ITC47"
43402682,"AT","AT3","AT33","AT331"
43403168,"DE","DE9","DE91","DE91C"
43403554,"DK","DK0","DK03","DK031"
43403558,"DK","DK0","DK03","DK031"
43403600,"DK","DK0","DK03","DK031"
43422344,"IT","ITI","ITI1","ITI12"
43423190,"DE","DE9","DE91","DE916"
43423280,"DE","DE9","DE93","DE931"
43423808,"DK","DK0","DK05","DK050"
43442370,"IT","ITH","ITH5","ITH53"
43442450,"IT","ITC","ITC4","ITC4A"
43442464,"IT","ITC","ITC4","ITC47"
43442986,"DE","DE2","DE26","DE26B"
43443018,"DE","DE2","DE26","DE265"
43443126,"DE","DEG","DEG0","DEG09"
43443202,"DE","DE9","DE91","DE916"
43443464,"DE","DEF","DEF0","DEF0A"
43443572,"DK","DK0","DK03","DK031"
43462782,"DE","DE2","DE27","DE27C"
43463466,"DE","DEF","DEF0","DEF0A"
43482400,"IT","ITH","ITH5","ITH52"
43483260,"DE","DE9","DE91","DE914"
43483308,"DE","DE9","DE93","DE93A"
43483566,"DK","DK0","DK03","DK031"
43483606,"DK","DK0","DK03","DK031"
43483794,"DK","DK0","DK05","DK050"
43502416,"IT","ITH","ITH5","ITH52"
43502746,"DE","DE2","DE27","DE27B"
43502764,"DE","DE2","DE27","DE27C"
43503136,"DE","DEG","DEG0","DEG09"
43503258,"DE","DE9","DE91","DE914"
43503456,"DE","DEF","DEF0","DEF0A"
43523256,"DE","DE9","DE91","DE914"
43542330,"IT","ITI","ITI1","ITI12"
43542384,"IT","ITH","ITH5","ITH53"
43542484,"IT","ITC","ITC4","ITC47"
43542718,"DE","DE2","DE27","DE27E"
43542748,"DE","DE2","DE27","DE27B"
43543126,"DE","DEG","DEG0","DEG09"
43543590,"DK","DK0","DK03","DK031"
43562354,"IT","ITH","ITH5","ITH53"
43562362,"IT","ITH","ITH5","ITH53"
43562470,"IT","ITC","ITC4","ITC47"
43562476,"IT","ITC","ITC4","ITC47"
43562480,"IT","ITC","ITC4","ITC47"
43562570,"IT","ITC","ITC4","ITC47"
43562686,"AT","AT3","AT33","AT331"
43562776,"DE","DE2","DE27","DE27C"
43562920,"DE","DE2","DE25","DE256"
43582384,"IT","ITH","ITH5","ITH53"
43582456,"IT","ITC","ITC4","ITC4B"
43583104,"DE","DEG","DEG0","DEG0P"
43583108,"DE","DEG","DEG0","DEG09"
43583284,"DE","DE","DE9","DE91"
43583302,"DE","DE9","DE91","DE914"
43583564,"DK","DK0","DK03","DK031"
43583708,"DK","DK0","DK04","DK042"
43602314,"IT","ITI","ITI1","ITI12"
43602380,"IT","ITH","ITH5","ITH53"
43602512,"IT","ITC","ITC4","ITC47"
43622262,"IT","ITI","ITI1","ITI17"
43622348,"IT","ITH","ITH5","ITH54"
43622366,"IT","ITH","ITH5","ITH53"
43622446,"IT","ITC","ITC4","ITC4B"
43622524,"IT","ITC","ITC4","ITC47"
43622622,"IT","ITH","ITH1","ITH10"
43622690,"AT","AT3","AT33","AT331"
43622788,"DE","DE2","DE27","DE27C"
43622798,"DE","DE2","DE27","DE278"
43622816,"DE","DE2","DE27","DE276"
43622824,"DE","DE2","DE27","DE277"
43622838,"DE","DE2","DE27","DE277"
43623216,"DE","DE9","DE91","DE91B"
43623554,"DK","DK0","DK03","DK031"
43623562,"DK","DK0","DK03","DK031"
43623598,"DK","DK0","DK03","DK031"
43623698,"DK","DK0","DK04","DK042"
43642800,"DE","DE2","DE27","DE278"
43643304,"DE","DE9","DE93","DE93A"
43662282,"IT","ITI","ITI1","ITI17"
43662306,"IT","ITI","ITI1","ITI12"
43662342,"IT","ITH","ITH5","ITH54"
43662364,"IT","ITH","ITH5","ITH53"
43662400,"IT","ITH","ITH5","ITH53"
43662688,"AT","AT3","AT33","AT331"
43662756,"DE","DE2","DE27","DE27B"
43662760,"DE","DE2","DE27","DE27B"
43663170,"DE","DE9","DE91","DE91C"
43663228,"DE","DE9","DE91","DE91B"
43663254,"DE","DE9","DE91","DE914"
43663264,"DE","DE9","DE91","DE914"
43663296,"DE","DE9","DE93","DE93A"
43663318,"DE","DE9","DE93","DE93A"
43682430,"IT","ITC","ITC4","ITC4B"
43682776,"DE","DE2","DE27","DE27C"
43682854,"DE","DE2","DE27","DE27D"
43702248,"IT","ITI","ITI1","ITI17"
43702414,"IT","ITH","ITH5","ITH53"
43702536,"IT","ITH","ITH2","ITH20"
43702704,"AT","AT3","AT33","AT331"
43703224,"DE","DE9","DE91","DE91B"
43722276,"IT","ITI","ITI1","ITI17"
43722430,"IT","ITC","ITC4","ITC4B"
43722442,"IT","ITC","ITC4","ITC4B"
43723014,"DE","DEG","DEG0","DEG0E"
43723032,"DE","DEG","DEG0","DEG0E"
43723306,"DE","DE9","DE93","DE93A"
43723446,"DE","DEF","DEF0","DEF08"
43742218,"IT","ITI","ITI1","ITI16"
43742350,"IT","ITH","ITH5","ITH54"
43742362,"IT","ITH","ITH5","ITH54"
43742782,"DE","DE2","DE27","DE276"
43742902,"DE","DE2","DE25","DE256"
43743118,"DE","DEG","DEG0","DEG09"
43743244,"DE","DE9","DE91","DE917"
43743280,"DE","DE9","DE91","DE914"
43743460,"DE","DEF","DEF0","DEF08"
43762208,"IT","ITI","ITI1","ITI16"
43762394,"IT","ITH","ITH5","ITH53"
43762406,"IT","ITH","ITH5","ITH53"
43762448,"IT","ITC","ITC4","ITC4B"
43762610,"IT","ITH","ITH1","ITH10"
43762910,"DE","DE2","DE25","DE256"
43763252,"DE","DE9","DE91","DE913"
43763306,"DE","DE9","DE93","DE93A"
43782452,"IT","ITC","ITC4","ITC4B"
43782552,"IT","ITH","ITH2","ITH20"
43782612,"IT","ITH","ITH1","ITH10"
43782660,"AT","AT3","AT33","AT334"
43782700,"AT","AT3","AT33","AT331"
43783136,"DE","DEG","DEG0","DEG0A"
43783280,"DE","DE9","DE91","DE914"
43802266,"IT","ITI","ITI1","ITI17"
43802352,"IT","ITH","ITH5","ITH54"
43802410,"IT","ITH","ITH5","ITH53"
43802474,"IT","ITH","ITH3","ITH31"
43802576,"IT","ITH","ITH2","ITH20"
43802684,"AT","AT3","AT33","AT334"
43802702,"AT","AT3","AT33","AT331"
43802766,"DE","DE2","DE27","DE27B"
43802888,"DE","DE2","DE25","DE25C"
43803090,"DE","DEG","DEG0","DEG0C"
43803230,"DE","DE9","DE91","DE91B"
43803270,"DE","DE9","DE91","DE914"
43822404,"IT","ITH","ITH5","ITH53"
43822458,"IT","ITC","ITC4","ITC4B"
43822560,"IT","ITH","ITH2","ITH20"
43822800,"DE","DE2","DE27","DE271"
43842504,"IT","ITH","ITH3","ITH31"
43842966,"DE","DE2","DE24","DE245"
43843278,"DE","DE9","DE91","DE914"
43843308,"DE","DE9","DE93","DE934"
43843470,"DE","DEF","DEF0","DEF08"
43862296,"IT","ITI","ITI1","ITI14"
43862362,"IT","ITH","ITH5","ITH54"
43862700,"AT","AT3","AT33","AT331"
43862872,"DE","DE2","DE25","DE25C"
43863456,"DE","DEF","DEF0","DEF08"
43882346,"IT","ITH","ITH5","ITH54"
43882468,"IT","ITH","ITH3","ITH31"
43882738,"DE","DE2","DE21","DE21N"
43882828,"DE","DE2","DE27","DE276"
43882878,"DE","DE2","DE25","DE25C"
43883134,"DE","DEG","DEG0","DEG0A"
43883278,"DE","DEE","DEE0","DEE04"
43883310,"DE","DEE","DEE0","DEE04"
43902514,"IT","ITH","ITH2","ITH20"
43902582,"IT","ITH","ITH2","ITH20"
43902682,"AT","AT3","AT33","AT334"
43903000,"DE","DE2","DE24","DE24C"
43903090,"DE","DEG","DEG0","DEG01"
43903522,"DK","DK0","DK02","DK022"
43922326,"IT","ITI","ITI1","ITI13"
43922404,"IT","ITH","ITH5","ITH54"
43922494,"IT","ITH","ITH3","ITH31"
43923244,"DE","DEE","DEE0","DEE07"
43923988,"SE","SE2","SE23","SE232"
43942340,"IT","ITH","ITH5","ITH55"
43942550,"IT","ITH","ITH2","ITH20"
43942616,"IT","ITH","ITH1","ITH10"
43942820,"DE","DE2","DE27","DE275"
43942996,"DE","DE2","DE24","DE24C"
43943180,"DE","DEE","DEE0","DEE09"
43943284,"DE","DEE","DEE0","DEE04"
43943536,"DK","DK0","DK02","DK022"
43962218,"IT","ITI","ITI1","ITI1A"
43962380,"IT","ITH","ITH5","ITH54"
43962444,"IT","ITC","ITC4","ITC4B"
43962488,"IT","ITH","ITH3","ITH31"
43962526,"IT","ITH","ITH2","ITH20"
43962530,"IT","ITH","ITH2","ITH20"
43962560,"IT","ITH","ITH2","ITH20"
43962614,"IT","ITH","ITH1","ITH10"
43963964,"SE","SE2","SE23","SE232"
43982338,"IT","ITH","ITH5","ITH55"
43982388,"IT","ITH","ITH5","ITH54"
43982406,"IT","ITH","ITH5","ITH54"
43982428,"IT","ITC","ITC4","ITC4B"
43982510,"IT","ITH","ITH2","ITH20"
43982594,"IT","ITH","ITH2","ITH20"
43982888,"DE","DE2","DE25","DE25C"
43983288,"DE","DEE","DEE0","DEE04"
43983994,"SE","SE2","SE23","SE232"
44002494,"IT","ITH","ITH3","ITH31"
44002532,"IT","ITH","ITH2","ITH20"
44002614,"IT","ITH","ITH1","ITH10"
44003970,"SE","SE2","SE23","SE232"
44022364,"IT","ITH","ITH5","ITH54"
44022536,"IT","ITH","ITH2","ITH20"
44022576,"IT","ITH","ITH2","ITH20"
44023246,"DE","DEE","DEE0","DEE07"
44023336,"DE","DE9","DE93","DE934"
44023516,"DK","DK0","DK02","DK022"
44023602,"DK","DK0","DK02","DK022"
44042268,"IT","ITI","ITI1","ITI19"
44042394,"IT","ITH","ITH5","ITH54"
44042412,"IT","ITH","ITH5","ITH54"
44042578,"IT","ITH","ITH2","ITH20"
44042690,"AT","AT3","AT33","AT332"
44042800,"DE","DE2","DE27","DE275"
44042830,"DE","DE2","DE27","DE275"
44042890,"DE","DE2","DE25","DE25B"
44042974,"DE","DE2","DE24","DE245"
44043276,"DE","DEE","DEE0","DEE04"
44043924,"SE","SE2","SE23","SE232"
44043946,"SE","SE2","SE23","SE232"
44062288,"IT","ITI","ITI1","ITI14"
44062468,"IT","ITH","ITH3","ITH31"
44062500,"IT","ITH","ITH3","ITH31"
44062504,"IT","ITH","ITH3","ITH31"
44062508,"IT","ITH","ITH3","ITH31"
44062554,"IT","ITH","ITH2","ITH20"
44062558,"IT","ITH","ITH2","ITH20"
44062594,"IT","ITH","ITH2","ITH20"
44062810,"DE","DE2","DE27","DE275"
44062954,"DE","DE2","DE24","DE248"
44063202,"DE","DEE","DEE0","DEE07"
44063526,"DK","DK0","DK02","DK022"
44063962,"SE","SE2","SE23","SE232"
44082366,"IT","ITH","ITH5","ITH55"
44082370,"IT","ITH","ITH5","ITH55"
44082566,"IT","ITH","ITH2","ITH20"
44082612,"IT","ITH","ITH1","ITH10"
44082690,"AT","AT3","AT33","AT332"
44083162,"DE","DEE","DEE0","DEE0A"
44083356,"DE","DE8","DE80","DE80O"
44083626,"DK","DK0","DK02","DK022"
44083936,"SE","SE2","SE23","SE232"
44102254,"IT","ITI","ITI1","ITI19"
44102326,"IT","ITI","ITI1","ITI15"
44102336,"IT","ITH","ITH5","ITH55"
44102458,"IT","ITH","ITH3","ITH31"
44102480,"IT","ITH","ITH3","ITH31"
44102696,"AT","AT3","AT33","AT332"
44103118,"DE","DEG","DEG0","DEG0D"
44103280,"DE","DEE","DEE0","DEE04"
44103574,"DK","DK0","DK02","DK022"
44103586,"DK","DK0","DK02","DK022"
44122294,"IT","ITI","ITI1","ITI14"
44122502,"IT","ITH","ITH3","ITH31"
44122556,"IT","ITH","ITH2","ITH20"
44122572,"IT","ITH","ITH2","ITH20"
44122636,"IT","ITH","ITH1","ITH10"
44123180,"DE","DEE","DEE0","DEE09"
44123522,"DK","DK0","DK02","DK022"
44123932,"SE","SE2","SE23","SE232"
44142272,"IT","ITI","ITI1","ITI14"
44142458,"IT","ITH","ITH3","ITH31"
44142562,"IT","ITH","ITH2","ITH20"
44142686,"AT","AT3","AT33","AT332"
44143154,"DE","DEE","DEE0","DEE0A"
44143298,"DE","DEE","DEE0","DEE04"
44143514,"DK","DK0","DK02","DK022"
44143586,"DK","DK0","DK02","DK022"
44143898,"SE","SE2","SE23","SE232"
44162474,"IT","ITH","ITH3","ITH31"
44162580,"IT","ITH","ITH1","ITH10"
44162588,"IT","ITH","ITH1","ITH10"
44162604,"IT","ITH","ITH1","ITH10"
44162612,"IT","ITH","ITH1","ITH10"
44163086,"DE","DEG","DEG0","DEG0G"
44163248,"DE","DEE","DEE0","DEE07"
44163288,"DE","DEE","DEE0","DEE04"
44163400,"DE","DE8","DE80","DE80M"
44163598,"DK","DK0","DK02","DK022"
44163626,"DK","DK0","DK02","DK022"
44163950,"SE","SE2","SE23","SE232"
44163954,"SE","SE2","SE23","SE232"
44182314,"IT","ITI","ITI1","ITI14"
44182422,"IT","ITH","ITH5","ITH54"
44182430,"IT","ITC","ITC4","ITC4B"
44182520,"IT","ITH","ITH3","ITH32"
44182560,"IT","ITH","ITH2","ITH20"
44182596,"IT","ITH","ITH1","ITH10"
44182610,"IT","ITH","ITH1","ITH10"
44202166,"IT","ITI","ITI1","ITI1A"
44202432,"IT","ITC","ITC4","ITC4B"
44202498,"IT","ITH","ITH3","ITH32"
44202504,"IT","ITH","ITH3","ITH32"
44202554,"IT","ITH","ITH2","ITH20"
44202580,"IT","ITH","ITH1","ITH10"
44202858,"DE","DE2","DE21","DE219"
44203092,"DE","DEG","DEG0","DEG0G"
44203246,"DE","DEE","DEE0","DEE07"
44203300,"DE","DEE","DEE0","DEE04"
44203642,"DK","DK0","DK02","DK022"
44203930,"SE","SE2","SE23","SE232"
44204052,"SE","SE3","SE31","SE311"
44222322,"IT","ITI","ITI1","ITI14"
44222394,"IT","ITH","ITH5","ITH55"
44222476,"IT","ITH","ITH3","ITH31"
44222484,"IT","ITH","ITH3","ITH31"
44222668,"AT","AT3","AT33","AT332"
44222902,"DE","DE2","DE23","DE236"
44223106,"DE","DEG","DEG0","DEG0G"
44223258,"DE","DEE","DEE0","DEE04"
44223286,"DE","DEE","DEE0","DEE0D"
44242194,"IT","ITI","ITI1","ITI1A"
44242414,"IT","ITH","ITH5","ITH54"
44242446,"IT","ITH","ITH3","ITH31"
44242450,"IT","ITH","ITH3","ITH31"
44242536,"IT","ITH","ITH3","ITH32"
44242544,"IT","ITH","ITH2","ITH20"
44242554,"IT","ITH","ITH2","ITH20"
44242558,"IT","ITH","ITH2","ITH20"
44242606,"IT","ITH","ITH1","ITH10"
44243098,"DE","DEG","DEG0","DEG0G"
44243278,"DE","DEE","DEE0","DEE04"
44243526,"DK","DK0","DK02","DK022"
44244052,"SE","SE3","SE31","SE311"
44262222,"IT","ITI","ITI1","ITI19"
44262312,"IT","ITI","ITI1","ITI14"
44262334,"IT","ITI","ITI1","ITI14"
44262496,"IT","ITH","ITH3","ITH32"
44262538,"IT","ITH","ITH2","ITH20"
44262574,"IT","ITH","ITH1","ITH10"
44262618,"IT","ITH","ITH1","ITH10"
44262982,"DE","DE2","DE24","DE246"
44263126,"DE","DEE","DEE0","DEE08"
44263288,"DE","DEE","DEE0","DEE0D"
44264058,"SE","SE3","SE31","SE311"
44282288,"IT","ITI","ITI1","ITI14"
44282488,"IT","ITH","ITH3","ITH32"
44282494,"IT","ITH","ITH3","ITH32"
44282614,"IT","ITH","ITH1","ITH10"
44282656,"AT","AT3","AT33","AT332"
44283232,"DE","DEE","DEE0","DEE07"
44283316,"DE","DEE","DEE0","DEE0D"
44283610,"DK","DK0","DK02","DK022"
44283628,"DK","DK0","DK02","DK022"
44284018,"SE","SE3","SE31","SE311"
44284042,"SE","SE3","SE31","SE311"
44302484,"IT","ITH","ITH3","ITH32"
44302532,"IT","ITH","ITH3","ITH32"
44302538,"IT","ITH","ITH3","ITH32"
44302680,"AT","AT3","AT33","AT332"
44302682,"AT","AT3","AT33","AT332"
44303234,"DE","DEE","DEE0","DEE07"
44303918,"SE","SE2","SE23","SE232"
44303972,"SE","SE2","SE23","SE232"
44304076,"SE","SE3","SE31","SE311"
44322588,"IT","ITH","ITH1","ITH10"
44322650,"IT","ITH","ITH1","ITH10"
44322920,"DE","DE2","DE23","DE236"
44342162,"IT","ITI","ITI1","ITI1A"
44342190,"IT","ITI","ITI1","ITI1A"
44342284,"IT","ITI","ITI1","ITI14"
44342324,"IT","ITI","ITI1","ITI14"
44342402,"IT","ITH","ITH5","ITH55"
44342424,"IT","ITH","ITH5","ITH56"
44342460,"IT","ITH","ITH3","ITH36"
44342474,"IT","ITH","ITH3","ITH32"
44342510,"IT","ITH","ITH3","ITH32"
44342532,"IT","ITH","ITH3","ITH32"
44342548,"IT","ITH","ITH2","ITH20"
44342594,"IT","ITH","ITH1","ITH10"
44342600,"IT","ITH","ITH1","ITH10"
44342838,"DE","DE2","DE21","DE21J"
44342874,"DE","DE2","DE21","DE219"
44343058,"DE","DEG","DEG0","DEG0K"
44343140,"DE","DEE","DEE0","DEE0B"
44343518,"DK","DK0","DK02","DK022"
44343882,"SE","SE2","SE23","SE232"
