"SURVEY_DATE","POINTID_2018","Elev","Depth","Coarse","Clay","Sand","Silt","Soil_Stones","pH_CaCl2_2018","pH_H2O","EC_2018","OC_2018","OC..20.30.cm.","CaCO3_2018","CaCO3..20.30.cm.","P_2018","N_2018","K_2018","Ox_Al","Ox_Fe","NUTS_0_2018","NUTS_1_2018","NUTS_2_2018","NUTS_3_2018","TH_LAT","TH_LONG","LC_2018","LU_2018","BD.0.10","BD.10.20","BD.20.30","BD.0.20","BDsample_0","coarse_mas","BDfine_0_2","coarse_vol"
"01-06-18",40482334,1558,"0-20 cm",75,21,46,33,1,6.9,7.11,20.1,"49.7","","13",NA,"< LOD","3.1","226.6",NA,NA,"FR","FRL","FRL0","FRL01",44.06016611,6.599160391,"C22","U120",NA,NA,NA,NA,NA,NA,NA,NA
"27-06-18",40482568,915,"0-20 cm",40,23,29,48,1,4.6,5.35,8.58,"51.6","","1",NA,"< LOD","4.2","141.7",NA,NA,"FR","FRK","FRK2","FRK28",46.16670272,6.467790499,"C31","U120",NA,NA,NA,NA,NA,NA,NA,NA
"06-08-18",40482646,1153,"0-20 cm",20,20,22,59,1,4.6,5.16,11.01,"91.4","","1",NA,"10.9","5.5","207.2",NA,NA,"FR","FRC","FRC2","FRC21",46.86819714,6.420988916,"C21","U120",0.553,0.72,NA,0.636,0.6365,0.2,0.535414728838921,0.048961538461538
"23-07-18",40482780,434,"0-20 cm",NA,NA,NA,NA,1,5.1,5.71,6.07,"20","",NA,NA,"35.4","2","149.3",NA,NA,"FR","FRF","FRF3","FRF34",48.07264206,6.336737472,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"19-07-18",40482946,355,"0-20 cm",6,5,79,16,1,4.4,4.89,8.98,"12.3","","1",NA,"28.2","1.1","37.4",NA,NA,"LU","LU0","LU00","LU000",49.56367742,6.225055749,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"16-07-18",40483234,10065,"0-20 cm",NA,NA,NA,NA,1,3.2,4.05,3.68,"24.5","",NA,NA,"< LOD","0.9","13.6",NA,NA,"NL","NL2","NL22","NL221",52.14847521,6.009428128,"C33","U120",NA,NA,NA,NA,NA,NA,NA,NA
"26-06-18",40502560,760,"0-20 cm",24,28,20,52,1,5.5,5.9,7.52,"36.2","","1",NA,"< LOD","3","98.5",NA,NA,"FR","FRK","FRK2","FRK28",46.09558741,6.498310807,"C31","U120",NA,NA,NA,NA,NA,NA,NA,NA
"27-07-18",40502692,569,"0-20 cm",NA,NA,NA,NA,1,5.7,5.95,20.89,"33.2","",NA,NA,"16.4","3.5","246",NA,NA,"FR","FRC","FRC2","FRC21",47.28262979,6.41902067,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"26-06-18",40502908,297,"0-20 cm",NA,NA,NA,NA,1,7.3,7.84,22.2,"21.8","","153",NA,"27.2","2.6","310.3",NA,NA,"FR","FRF","FRF3","FRF33",49.22335895,6.278796754,"B16","U111",NA,NA,NA,NA,NA,NA,NA,NA
"06-08-18",40503298,0,"0-20 cm",7,16,26,58,1,4.6,5.02,13.41,"132.1","",NA,NA,"128.5","10.5","196.8",NA,NA,"NL","NL2","NL21","NL211",52.72361526,5.986833741,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"29-06-18",40503370,-1,"0-20 cm",NA,NA,NA,NA,1,7,7.59,14.11,"12","","7",NA,"75.2","1.5","249.8",0.3,1,"NL","NL1","NL12","NL124",53.36946972,5.926566539,"B21","U111",1.431,1.542,NA,1.487,1.4865,0.02,1.47362028113778,0.011434615384615
"01-06-18",40522330,1338,"0-20 cm",25,6,76,18,1,4.2,4.42,3.51,"10","","2",NA,"< LOD","0.5","39.2",NA,NA,"FR","FRL","FRL0","FRL01",44.02575142,6.651036595,"C32","U120",NA,NA,NA,NA,NA,NA,NA,NA
"01-06-18",40522348,1569,"0-20 cm",41,19,36,45,1,6.8,7.05,23.1,"67.3","","33",NA,"< LOD","6.8","107",NA,NA,"FR","FRL","FRL0","FRL01",44.18792233,6.641541452,"C33","U111",1.079,1.304,NA,1.191,1.1915,0.41,0.865628219002266,0.187890384615385
"14-06-18",40522430,1376,"0-20 cm",37,22,30,48,1,6.6,6.78,24.7,"37.9","","3",NA,"< LOD","3.5","91.7",NA,NA,"FR","FRL","FRL0","FRL02",44.92643852,6.597369967,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"09-06-18",40522484,1549,"0-20 cm",27,25,33,42,1,6.5,6.98,24,"47.4","","19",NA,"13.2","2.9","140.2",NA,NA,"FR","FRK","FRK2","FRK27",45.41255363,6.567436052,"C31","U120",0.683,0.775,NA,0.729,0.729,0.27,0.575757020934848,0.075703846153846
"18-05-18",40522492,1238,"0-20 cm",21,20,28,51,1,6.8,7.21,26.71,"48.1","","9",NA,"15.4","4.5","81.6",NA,NA,"FR","FRK","FRK2","FRK27",45.48455614,6.562942661,"E20","U111",0.993,NA,NA,NA,0.993,0.21,0.852873755472575,0.080203846153846
"01-08-18",40522658,1080,"0-20 cm",32,27,12,60,1,4.5,4.91,8.72,"43.3","","3",NA,"< LOD","3.2","140.1",NA,NA,"FR","FRC","FRC2","FRC21",46.97782017,6.466123065,"C21","U120",NA,NA,NA,NA,NA,NA,NA,NA
"30-07-18",40522754,375,"0-20 cm",NA,NA,NA,NA,1,4.1,4.92,5.36,"25.9","","2",NA,"< LOD","2.1","145.2",NA,NA,"FR","FRC","FRC2","FRC23",47.84076862,6.406834004,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"26-06-18",40522844,332,"0-20 cm",NA,NA,NA,NA,1,5.3,5.94,6.09,"14.1","",NA,NA,"26.7","1.7","241.5",NA,NA,"FR","FRF","FRF3","FRF31",48.6494182,6.348889382,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"22-05-18",40522874,323,"0-20 cm",NA,NA,NA,NA,1,7.2,7.52,27.55,"16.5","","26",NA,"54","2.2","269.4",1.2,6.3,"FR","FRF","FRF3","FRF33",48.91889648,6.329042856,"B16","U111",NA,NA,NA,NA,NA,NA,NA,NA
"26-06-18",40522906,312,"0-20 cm",NA,NA,NA,NA,1,7.3,7.67,21.62,"26.1","","195",NA,"16","2.5","260.9",0.8,2.6,"FR","FRF","FRF3","FRF33",49.20630316,6.307570453,"E20","U350",0.856,0.792,NA,0.824,0.824,0.02,0.812671084411965,0.006338461538462
